Date,Season,Station,Depth,YSI_Temp,YSI_Salinity,YSI_DO,YSI_pH,POC,NOx,NH4,PO4,TotalChla,Distance
2010-06-21,Summer,180,2,28.96,13.02,6.91,8.05,1612.9,3.087220142857143,10.8,27.4,8.240955590312486,72.92814
2010-07-06,Summer,0,1,29.58,0.12,11.2,8.41,2127.35,14.7,8.49,10.1,20.16923175988323,0.0
2010-07-06,Summer,0,2,28.17,0.12,8.2,7.41,1453.35,87.7,68.1,9.4,10.582132505309465,0.0
2010-07-06,Summer,20,1,30.09,0.44,7.13,7.55,969.5,24.5,44.0,41.2,10.465083805290153,8.672616
2010-07-06,Summer,20,2,29.05,0.83,5.76,7.03,928.3499999999999,20.2,63.9,52.8,7.011617256617004,8.672616
2010-07-06,Summer,30,1,30.52,1.83,8.32,7.89,1472.25,0.579,13.6,48.7,12.45282667441315,14.701952
2010-07-06,Summer,30,2,28.13,6.26,0.35,7.03,3686.6000000000004,101.144988875,11.7,248.0,25.58960219725336,14.701952
2010-07-06,Summer,50,1,29.57,3.4,8.96,8.21,1556.9499999999998,0.561,12.9,83.0,8.42552115339819,19.321117
2010-07-06,Summer,50,2,27.48,7.86,0.35,7.03,5846.0,70.77107658333333,13.6,188.0,29.557595069061726,19.321117
2010-07-06,Summer,60,1,29.25,5.76,8.69,8.22,1642.9,109.72520049999999,12.1,98.1,6.379104784726129,26.287529
2010-07-06,Summer,60,2,26.92,9.68,2.91,7.26,1575.6,27.804127888888885,13.3,95.4,9.035220102996812,26.287529
2010-07-06,Summer,70,1,29.46,5.79,8.32,8.22,1552.6999999999998,121.3425,14.8,97.9,4.511122504761747,27.707521
2010-07-06,Summer,70,2,26.97,10.04,6.44,7.41,1666.4499999999998,28.42557171428572,11.4,99.6,6.055230016350935,27.707521
2010-07-06,Summer,100,1,28.9,8.29,8.55,8.22,1397.0499999999997,41.96666666666666,13.1,120.0,4.481509992927004,36.56346
2010-07-06,Summer,100,2,27.46,12.16,1.77,7.5,2105.75,4.0805115,15.3,150.0,5.77231918567511,36.56346
2010-07-06,Summer,120,1,27.91,10.36,7.81,8.07,1590.6,6.812133875000001,21.1,114.0,6.948359833609417,42.875336
2010-07-06,Summer,120,2,27.07,12.01,4.68,7.6,2485.25,2.4978486666666666,12.0,83.3,9.283674738931706,42.875336
2010-07-06,Summer,140,1,27.86,12.03,7.91,8.07,1557.9499999999998,1.5190822,13.5,96.5,7.054604272126549,50.378166
2010-07-06,Summer,140,2,27.25,12.82,5.81,7.82,1674.2999999999997,2.4075026,13.5,86.5,7.33938168000999,50.378166
2010-07-06,Summer,160,1,27.74,12.99,7.71,8.04,1681.7999999999997,1.6740272,16.7,84.7,8.20626887902398,58.992
2010-07-06,Summer,160,2,26.76,14.96,2.74,7.42,1940.7,2.4585670000000004,14.5,92.3,11.076237252491373,58.992
2010-07-06,Summer,180,1,27.45,14.11,8.49,8.15,1825.6499999999999,1.9578813999999998,6.32,53.9,10.72909129014046,72.92814
2010-07-06,Summer,180,2,26.84,14.19,7.88,8.1,1594.1999999999998,2.68629925,13.9,58.1,7.898617065774719,72.92814
2010-07-22,Summer,0,1,32.17,0.12,7.44,7.53,989.8,187.0,62.6,12.4,9.46065687384122,0.0
2010-07-22,Summer,0,2,30.75,0.12,6.18,7.21,786.8,188.0,113.0,22.5,4.445881596674123,0.0
2010-07-22,Summer,20,1,30.9,0.17,6.31,7.57,783.85,190.0,59.7,38.9,11.980496523069359,8.672616
2010-07-22,Summer,20,2,30.09,0.18,5.52,7.24,488.34999999999997,189.0,95.0,48.1,3.453120869372791,8.672616
2010-07-22,Summer,30,1,31.04,1.1,8.07,8.19,1142.5,0.416,5.7,65.3,6.574888295294234,14.701952
2010-07-22,Summer,30,2,29.69,5.53,2.32,7.18,1301.35,1.38,55.4,196.0,5.725068792127817,14.701952
2010-07-22,Summer,50,1,30.59,3.99,8.65,8.21,1638.35,0.916,5.43,112.0,9.825422205077988,19.321117
2010-07-22,Summer,50,2,29.57,7.03,5.88,7.71,2004.4499999999998,70.77107658333333,4.36,167.0,18.524481466703172,19.321117
2010-07-22,Summer,60,1,29.97,7.37,8.66,8.18,1597.15,109.72520049999999,8.15,147.0,9.890901042605908,26.287529
2010-07-22,Summer,60,2,28.62,12.46,4.2,7.35,1915.85,27.804127888888885,7.86,208.0,10.27337724335173,26.287529
2010-07-22,Summer,70,1,29.5,9.61,8.02,8.0,1929.9499999999998,121.3425,12.6,171.0,7.3187599263378145,27.707521
2010-07-22,Summer,70,2,28.75,12.96,4.1,7.33,2339.2,28.42557171428572,10.6,181.0,13.754515136674845,27.707521
2010-07-22,Summer,100,1,29.58,11.0,8.26,8.09,1824.0,41.96666666666666,11.3,133.0,12.8602549592939,36.56346
2010-07-22,Summer,100,2,28.7,15.29,4.06,7.6,1691.6,4.0805115,8.97,109.0,6.2691226759010785,36.56346
2010-07-22,Summer,120,1,29.15,12.6,8.08,8.12,1712.5499999999997,6.812133875000001,7.95,105.0,7.804870386157664,42.875336
2010-07-22,Summer,120,2,28.92,17.47,3.6,7.57,1665.5,2.4978486666666666,7.13,70.5,6.4724482180389655,42.875336
2010-07-22,Summer,140,1,29.15,14.2,7.85,8.15,1607.9499999999998,1.5190822,8.5,84.0,7.7020244383655285,50.378166
2010-07-22,Summer,140,2,28.85,14.4,7.34,8.09,1409.55,2.4075026,6.77,50.7,6.6605676488769525,50.378166
2010-07-22,Summer,160,1,28.88,14.69,7.83,8.05,1544.5,1.6740272,8.08,60.0,8.364590926554762,58.992
2010-07-22,Summer,160,2,28.66,15.06,6.98,7.97,1473.8999999999999,2.4585670000000004,5.16,58.8,7.679482887614114,58.992
2010-07-22,Summer,180,1,28.46,16.11,8.19,8.03,1400.0,1.9578813999999998,6.68,51.4,8.657929423265868,72.92814
2010-07-22,Summer,180,2,28.58,16.99,7.4,7.99,1579.5,2.68629925,8.02,51.6,7.082621233504831,72.92814
2010-08-02,Summer,0,1,28.85,0.13,5.3,7.45,407.95000000000005,304.0,70.8,38.4,5.303256931542353,0.0
2010-08-02,Summer,0,2,28.23,0.13,4.44,7.13,242.2,361.0,98.1,48.6,1.4877394841713114,0.0
2010-08-02,Summer,20,1,29.65,1.35,5.1,7.53,513.0999999999999,227.0,105.0,84.7,8.946865984991648,8.672616
2010-08-02,Summer,20,2,29.25,2.71,3.27,7.12,811.7499999999999,66.7,118.0,215.0,2.4892139743827606,8.672616
2010-08-02,Summer,30,1,28.75,3.61,7.11,7.62,1489.3999999999999,28.4,8.49,118.0,16.138589712926866,14.701952
2010-08-02,Summer,30,2,29.0,9.33,2.09,7.24,1142.4,69.68460805,24.4,206.0,6.324234912334108,14.701952
2010-08-02,Summer,50,1,28.32,4.86,9.0,8.22,1843.5,172.62145424137933,6.74,137.0,16.670671381368603,19.321117
2010-08-02,Summer,50,2,28.16,10.57,4.95,7.9,1506.8,37.28289246666667,7.27,131.0,9.532063261339212,19.321117
2010-08-02,Summer,60,1,28.12,8.01,9.49,8.5,1407.8,156.7796149375,7.0,144.0,9.602976630818661,26.287529
2010-08-02,Summer,60,2,28.04,11.84,5.83,8.19,1207.85,30.68911111111111,5.91,129.0,8.732129248026098,26.287529
2010-08-02,Summer,70,1,28.27,8.55,9.43,8.49,1403.9499999999998,141.44597575,6.96,141.0,7.723369047096175,27.707521
2010-08-02,Summer,70,2,27.88,11.73,7.08,8.31,1322.65,25.68333333333333,6.75,128.0,8.592418141943707,27.707521
2010-08-02,Summer,100,1,27.74,13.24,7.76,8.13,1056.25,81.1002,7.17,142.0,5.991816096612805,36.56346
2010-08-02,Summer,100,2,27.67,13.45,7.27,8.06,1171.4,39.22783075,6.55,154.0,4.82800645124581,36.56346
2010-08-02,Summer,120,1,28.6,13.58,9.34,8.43,1274.6,13.70311111111111,8.33,114.0,7.1606900381779415,42.875336
2010-08-02,Summer,120,2,28.09,15.56,6.61,8.01,1061.75,1.360903,5.2,97.8,7.97806480001677,42.875336
2010-08-02,Summer,140,1,27.99,16.21,8.01,8.14,1427.7999999999997,0.892,8.35,75.4,11.259913854288692,50.378166
2010-08-02,Summer,140,2,27.78,16.24,7.56,8.1,1134.3,1.1015286,6.98,73.6,8.032568791997804,50.378166
2010-08-02,Summer,160,1,28.11,17.2,7.99,8.07,1917.05,0.8885000000000001,12.7,74.3,18.158040629786527,58.992
2010-08-02,Summer,160,2,28.79,21.38,2.17,7.66,857.9,1.1101983333333334,272.0,185.0,2.051568868466145,58.992
2010-08-02,Summer,180,1,27.76,17.24,7.67,7.99,1385.55,0.8995,14.5,62.4,17.771197158317058,72.92814
2010-08-02,Summer,180,2,27.7,17.3,7.66,7.97,896.5999999999999,1.2368000000000001,21.2,69.2,6.684606527436274,72.92814
2010-08-17,Summer,0,1,31.94,0.06,7.68,7.5,1232.65,207.0,8.69,41.0,13.466717285068604,0.0
2010-08-17,Summer,0,2,29.81,0.06,4.46,6.84,454.44999999999993,265.0,79.5,52.2,2.0930881636676126,0.0
2010-08-17,Summer,20,1,31.89,0.33,7.69,7.67,1758.0499999999997,219.0,8.22,54.2,22.01089899742793,8.672616
2010-08-17,Summer,20,2,30.02,0.69,4.2,6.99,662.45,242.0,81.3,90.0,3.2999773834825006,8.672616
2010-08-17,Summer,30,1,31.99,2.77,9.1,8.28,1630.9499999999998,0.657,5.17,108.0,8.13531444310839,14.701952
2010-08-17,Summer,30,2,30.22,6.62,0.72,7.21,1847.4,69.68460805,5.07,315.0,5.927633084221747,14.701952
2010-08-17,Summer,50,1,31.06,5.23,8.36,8.33,1920.9,172.62145424137933,4.52,165.0,8.796351928533591,19.321117
2010-08-17,Summer,50,2,29.99,10.78,0.77,7.4,2553.35,37.28289246666667,4.73,336.0,14.296970962043174,19.321117
2010-08-17,Summer,60,1,31.2,7.29,7.8,8.41,1427.15,156.7796149375,4.2,166.0,4.783631051661056,26.287529
2010-08-17,Summer,60,2,30.29,12.14,4.25,8.05,1218.15,30.68911111111111,3.94,223.0,4.146587547133572,26.287529
2010-08-17,Summer,70,1,31.0,7.52,7.45,8.42,1591.6,141.44597575,4.34,154.0,5.856561042276559,27.707521
2010-08-17,Summer,70,2,30.22,12.77,4.74,8.1,1286.85,25.68333333333333,3.78,126.0,4.79135311166031,27.707521
2010-08-17,Summer,100,1,30.41,11.88,7.44,8.37,1240.1,81.1002,4.66,126.0,4.804139467857705,36.56346
2010-08-17,Summer,100,2,29.96,13.93,4.48,7.96,1577.8,39.22783075,4.34,99.2,9.30768717208007,36.56346
2010-08-17,Summer,120,1,30.17,13.94,6.54,8.16,1602.9,13.70311111111111,5.3,106.0,11.464429439919616,42.875336
2010-08-17,Summer,120,2,29.41,16.51,1.86,7.5,1226.1999999999998,1.360903,7.43,122.0,9.185958945447998,42.875336
2010-08-17,Summer,140,1,30.38,15.92,7.2,8.14,1188.1999999999998,0.892,5.43,97.3,6.024767078664416,50.378166
2010-08-17,Summer,140,2,29.49,16.7,3.53,7.76,1122.6999999999998,1.1015286,101.0,149.0,3.7226808322087788,50.378166
2010-08-17,Summer,160,1,30.18,17.3,6.97,8.02,1373.6499999999999,0.8885000000000001,5.72,77.8,7.94401633341047,58.992
2010-08-17,Summer,160,2,29.35,18.61,0.79,7.43,967.8499999999999,1.1101983333333334,797.0,342.0,2.0929559366128307,58.992
2010-08-17,Summer,180,1,29.66,18.19,7.1,8.03,1149.8,0.8995,6.08,62.8,7.582785242452224,72.92814
2010-08-17,Summer,180,2,28.86,19.58,1.25,7.5,769.25,1.2368000000000001,140.0,212.0,2.4865033197597346,72.92814
2010-08-30,Summer,0,1,27.61,0.04,5.14,7.33,677.8,331.0,58.5,56.0,1.0233580677778276,0.0
2010-08-30,Summer,0,2,26.86,0.04,4.96,6.86,952.3499999999999,345.0,60.5,60.0,0.6239926942205269,0.0
2010-08-30,Summer,20,1,28.73,0.08,5.05,7.59,492.85,427.0,81.3,82.3,1.9496218092294206,8.672616
2010-08-30,Summer,20,2,28.11,2.94,3.25,6.23,630.0999999999999,282.0,97.3,175.0,0.7629368833851833,8.672616
2010-08-30,Summer,30,1,29.47,1.19,8.53,7.74,2393.6499999999996,246.0,21.2,113.0,18.95883413563731,14.701952
2010-08-30,Summer,30,2,28.92,9.12,0.64,7.16,1681.1499999999999,69.68460805,123.0,450.0,2.901088027322414,14.701952
2010-08-30,Summer,50,1,29.83,4.84,9.23,8.29,2015.1999999999998,172.62145424137933,16.1,178.0,10.300145575196405,19.321117
2010-08-30,Summer,50,2,28.58,10.63,0.35,7.37,1397.1499999999996,37.28289246666667,13.8,317.0,1.891481573241888,19.321117
2010-08-30,Summer,60,1,29.35,7.68,8.25,8.37,1844.55,156.7796149375,14.5,204.0,8.561418963759504,26.287529
2010-08-30,Summer,60,2,28.27,10.8,6.77,8.27,1748.5,30.68911111111111,14.7,190.0,7.206810145077736,26.287529
2010-08-30,Summer,70,1,29.22,8.52,8.33,8.43,1672.0,141.44597575,14.4,211.0,6.191763637052862,27.707521
2010-08-30,Summer,70,2,28.19,11.43,6.54,8.24,1582.8,25.68333333333333,15.4,182.0,8.210612373252214,27.707521
2010-08-30,Summer,100,1,28.76,12.12,7.4,8.3,1521.2999999999997,81.1002,14.3,184.0,7.4285021546564,36.56346
2010-08-30,Summer,100,2,28.0,12.78,6.3,8.18,1361.1999999999998,0.942,31.1,162.0,8.093155228498798,36.56346
2010-08-30,Summer,120,1,29.26,13.17,6.43,8.12,1499.4,13.70311111111111,17.4,167.0,6.2094353833725995,42.875336
2010-08-30,Summer,120,2,28.48,14.6,5.07,7.96,1962.8999999999999,1.360903,14.4,115.0,9.935620232533095,42.875336
2010-08-30,Summer,140,1,29.1,14.92,7.69,8.23,1727.9,0.892,16.4,116.0,9.859734512144136,50.378166
2010-08-30,Summer,140,2,28.49,15.9,3.94,7.68,1994.25,1.1015286,18.5,104.0,12.032248517700324,50.378166
2010-08-30,Summer,160,1,28.88,16.98,7.04,8.02,1700.4499999999998,0.8885000000000001,21.8,87.0,11.34016326497459,58.992
2010-08-30,Summer,160,2,28.45,17.75,5.47,7.82,2038.6999999999998,1.1101983333333334,18.4,82.7,11.422227307836211,58.992
2010-08-30,Summer,180,1,28.24,18.4,6.89,7.99,1484.6999999999998,0.8995,15.6,86.4,13.003334978452813,72.92814
2010-08-30,Summer,180,2,28.08,18.87,5.87,7.9,1285.4,1.2368000000000001,19.1,86.4,8.479520835652616,72.92814
2010-09-14,Fall,0,1,27.24,0.09,5.96,7.44,354.09999999999997,350.0,40.3,41.9,2.9517706574202567,0.0
2010-09-14,Fall,0,2,24.92,0.08,4.25,6.89,477.15,265.0,71.4,40.3,0.6729431499007285,0.0
2010-09-14,Fall,20,1,27.56,1.07,4.31,7.4,717.9499999999998,229.0,154.0,102.0,3.344881691286381,8.672616
2010-09-14,Fall,20,2,25.86,3.08,2.8,6.84,905.4,101.0,137.0,137.0,4.632350078285263,8.672616
2010-09-14,Fall,30,1,26.95,5.41,9.44,8.06,2926.2,209.5002890526316,15.1,159.0,27.75621447613226,14.701952
2010-09-14,Fall,30,2,26.26,8.3,0.62,7.11,1735.0,88.90348846666667,15.5,195.0,10.486293024877144,14.701952
2010-09-14,Fall,50,1,26.58,6.33,8.41,8.05,1427.15,160.6318111527778,15.0,160.0,8.216972642596424,19.321117
2010-09-14,Fall,50,2,25.82,9.6,4.83,7.64,2058.5,41.35824451785715,15.5,117.0,12.172954890262112,19.321117
2010-09-14,Fall,60,1,25.77,9.93,8.33,8.21,2300.6499999999996,124.91648394444441,13.0,124.0,17.05074482763325,26.287529
2010-09-14,Fall,60,2,25.33,10.55,7.24,8.12,1476.2999999999997,66.963621125,13.7,110.0,6.22926944158986,26.287529
2010-09-14,Fall,70,1,26.54,10.25,8.26,8.21,1829.6999999999998,106.00636415384618,14.9,123.0,12.516203101770039,27.707521
2010-09-14,Fall,70,2,25.75,11.51,6.94,8.07,1503.25,48.36868284210526,13.6,116.0,6.505742990433008,27.707521
2010-09-14,Fall,100,1,25.74,12.28,7.65,8.07,1840.15,90.79258623529412,12.8,119.0,13.115328538438627,36.56346
2010-09-14,Fall,100,2,25.59,13.54,6.33,7.92,1379.3,23.6046918125,15.8,87.7,8.916784330028802,36.56346
2010-09-14,Fall,120,1,25.42,13.51,7.74,8.07,1668.0,51.74364883333333,14.0,107.0,8.841392258721763,42.875336
2010-09-14,Fall,120,2,26.21,15.76,5.41,7.76,2184.1499999999996,12.175498107142856,14.8,75.0,10.510324640061768,42.875336
2010-09-14,Fall,140,1,25.53,15.81,7.86,8.11,1837.1999999999998,34.15187468181818,16.9,70.2,10.04066841649304,50.378166
2010-09-14,Fall,140,2,25.45,15.95,7.41,8.06,1493.85,5.834026090909091,12.5,73.2,8.209422477768387,50.378166
2010-09-14,Fall,160,1,25.63,17.68,7.38,8.02,1742.5,34.019985437500004,16.1,64.1,11.213929820500681,58.992
2010-09-14,Fall,160,2,25.89,18.5,5.66,7.86,1381.9,5.630722772727273,15.8,63.8,8.068706446069655,58.992
2010-09-14,Fall,180,1,25.49,19.51,7.11,8.01,1504.5499999999997,10.684222222222221,16.9,45.0,9.881791749425297,72.92814
2010-09-14,Fall,180,2,25.5,19.64,6.92,7.99,1259.5,4.533555555555555,17.0,49.0,7.387001424668551,72.92814
2010-10-01,Fall,30,1,21.97,0.05,5.17,7.18,2485.866666666667,97.8,37.7,30.8,0.9070423352548203,14.701952
2010-10-01,Fall,30,2,22.01,0.06,4.91,6.96,5697.466666666667,95.1,37.7,31.6,2.322277317720809,14.701952
2010-10-01,Fall,50,1,21.94,0.05,6.03,7.93,2578.8999999999996,226.0,28.9,44.9,0.9027758089538628,19.321117
2010-10-01,Fall,50,2,21.94,0.04,5.88,7.37,5540.133333333333,228.0,29.3,41.3,1.8313975995490637,19.321117
2010-10-01,Fall,60,1,22.98,1.92,6.56,7.53,1063.75,113.0,113.0,71.2,2.4319332142513095,26.287529
2010-10-01,Fall,60,2,24.4,10.95,4.47,6.96,2483.75,8.25,156.0,58.2,2.9506996182765244,26.287529
2010-10-01,Fall,70,1,22.84,2.22,6.07,7.52,1291.6499999999999,102.0,98.0,76.0,4.385429276185835,27.707521
2010-10-01,Fall,70,2,24.64,11.25,4.24,7.12,1857.35,6.26,146.0,62.0,2.6221682779658035,27.707521
2010-10-01,Fall,100,1,23.73,6.03,6.89,7.64,1305.7,53.4,126.0,56.7,7.548816112078795,36.56346
2010-10-01,Fall,100,2,24.48,10.87,4.86,7.39,1427.75,4.87,116.0,45.4,2.627999491081679,36.56346
2010-10-01,Fall,120,1,24.02,9.65,6.9,7.67,1412.3,9.18,111.0,59.9,10.141153966485836,42.875336
2010-10-01,Fall,120,2,25.13,16.39,2.44,7.32,1536.3000000000002,0.798,187.0,124.0,2.6558597315241923,42.875336
2010-10-07,Fall,0,1,18.44,0.05,5.16,6.42,1082.1499999999999,231.0,28.7,45.1,0.42278278495914745,0.0
2010-10-07,Fall,0,2,18.46,0.04,5.26,6.23,1248.0499999999997,232.0,31.4,43.1,0.3721927137996523,0.0
2010-10-07,Fall,20,1,18.54,0.05,4.81,6.35,1042.9499999999998,215.0,35.3,57.3,0.3570130479107081,8.672616
2010-10-07,Fall,20,2,18.51,0.05,4.75,6.23,1204.5499999999997,215.0,35.1,59.0,0.4750918078308053,8.672616
2010-10-07,Fall,30,1,18.46,0.06,4.89,6.94,890.5,293.0,36.1,70.2,0.5379922177904808,14.701952
2010-10-07,Fall,30,2,17.75,0.07,4.58,6.54,921.3,290.0,35.5,70.4,0.4966712631711859,14.701952
2010-10-07,Fall,50,1,18.49,0.05,4.82,7.12,893.5,283.0,34.5,74.6,0.609064259735668,19.321117
2010-10-07,Fall,50,2,21.83,8.66,1.15,5.92,1163.95,41.1,467.0,45.4,0.99639697130783,19.321117
2010-10-07,Fall,60,1,19.21,1.04,5.01,6.99,912.5999999999999,243.0,93.0,118.0,0.6737497349348971,26.287529
2010-10-07,Fall,60,2,22.99,14.25,0.51,6.55,893.1499999999999,9.98,457.0,143.0,1.4644939679406812,26.287529
2010-10-07,Fall,70,1,19.3,0.77,4.85,6.95,712.5,228.0,82.4,128.0,1.0057057559644647,27.707521
2010-10-07,Fall,70,2,23.22,14.71,0.61,6.51,1063.75,8.32,405.0,108.0,1.608489230598,27.707521
2010-10-07,Fall,100,1,19.73,1.44,6.89,7.25,829.8499999999999,186.0,83.5,90.2,2.702390432101888,36.56346
2010-10-07,Fall,100,2,22.44,16.66,4.24,7.18,782.55,9.89,196.0,63.0,2.3759218338457626,36.56346
2010-10-07,Fall,120,1,19.27,2.27,6.79,7.72,849.5999999999999,182.0,102.0,87.7,4.59680744595993,42.875336
2010-10-07,Fall,120,2,22.05,17.25,5.3,7.54,2278.95,7.98,169.0,59.2,3.109993551172091,42.875336
2010-10-07,Fall,140,1,19.93,6.57,6.39,7.54,752.4,149.0,136.0,75.9,5.735216274103354,50.378166
2010-10-07,Fall,140,2,21.9,17.57,5.5,7.51,1533.2999999999997,7.95,176.0,61.1,2.9864273684785516,50.378166
2010-10-07,Fall,160,1,19.82,7.76,7.26,7.61,719.2,106.0,131.0,67.7,0.2370302184017538,58.992
2010-10-07,Fall,160,2,21.22,17.84,6.08,7.66,1882.1499999999999,5.65,133.0,47.1,0.2331824111076051,58.992
2010-10-07,Fall,180,1,19.43,9.25,8.22,7.8,1038.3,73.3,84.3,55.2,0.2158474442257185,72.92814
2010-10-07,Fall,180,2,20.52,18.65,7.2,7.78,1229.3,8.42,101.0,34.7,0.2177118456981411,72.92814
2010-10-18,Fall,0,1,18.23,0.07,5.93,7.5,336.85,546.0,103.0,26.4,0.372470390614694,0.0
2010-10-18,Fall,0,2,17.85,0.07,5.82,6.93,381.45,552.0,107.0,27.6,0.1581964483408782,0.0
2010-10-18,Fall,20,1,18.69,0.51,4.83,7.65,339.79999999999995,403.0,138.0,35.0,0.236435196655236,8.672616
2010-10-18,Fall,20,2,20.07,7.78,1.48,6.61,484.29999999999995,58.4,436.0,32.0,0.3785925032510887,8.672616
2010-10-18,Fall,30,1,19.66,2.96,4.87,7.33,540.9499999999999,318.0,179.0,31.5,2.9011938089662395,14.701952
2010-10-18,Fall,30,2,21.56,15.33,0.52,6.81,641.15,17.9,401.0,31.5,0.5163202035117529,14.701952
2010-10-18,Fall,50,1,19.51,5.17,5.91,7.38,653.2,213.0,213.0,52.0,5.270848080415347,19.321117
2010-10-18,Fall,50,2,20.67,14.63,1.76,7.04,658.4,27.7,358.0,37.5,1.6025654585437779,19.321117
2010-10-18,Fall,60,1,19.91,8.79,7.49,7.48,857.95,124.0,194.0,37.0,7.058293406954959,26.287529
2010-10-18,Fall,60,2,19.77,14.61,3.39,7.21,820.15,28.8,243.0,30.3,2.294139400463254,26.287529
2010-10-18,Fall,70,1,20.1,10.48,8.9,7.67,1267.6499999999999,98.7,122.0,35.3,9.665324068552117,27.707521
2010-10-18,Fall,70,2,19.92,14.92,3.45,7.28,756.35,26.0,254.0,34.4,2.9371992359833086,27.707521
2010-10-18,Fall,100,1,19.3,11.64,8.69,7.68,1583.35,70.5,92.5,29.8,21.51578068320892,36.56346
2010-10-18,Fall,100,2,20.88,18.38,1.18,7.22,624.55,9.99,260.0,39.8,2.2875677158406016,36.56346
2010-10-18,Fall,120,1,19.07,12.04,8.27,7.67,1104.9,57.3,114.0,30.8,12.875702018310644,42.875336
2010-10-18,Fall,120,2,20.94,19.63,0.95,7.18,528.55,5.34,287.0,55.8,2.0741532494228667,42.875336
2010-10-18,Fall,140,1,19.12,12.81,7.65,7.62,866.6999999999999,53.9,143.0,36.1,7.726211928773981,50.378166
2010-10-18,Fall,140,2,20.9,20.15,1.35,7.24,577.3499999999999,5.43,265.0,51.9,1.7578396889739796,50.378166
2010-10-18,Fall,160,1,19.04,11.11,8.56,7.81,1027.1,58.0,51.7,30.6,14.776928725489947,58.992
2010-10-18,Fall,160,2,20.87,20.82,1.07,7.24,572.45,4.06,283.0,52.5,2.1629569394142862,58.992
2010-10-18,Fall,180,1,19.12,13.14,8.79,8.14,1007.2499999999999,28.027687500000003,17.8,20.5,14.1992948366759,72.92814
2010-10-18,Fall,180,2,19.44,15.05,8.4,7.96,789.55,2.56,153.0,44.8,3.358183732997424,72.92814
2010-11-09,Fall,0,1,13.05,0.08,8.56,8.04,291.45,679.0,61.7,29.8,0.34517872650774206,0.0
2010-11-09,Fall,0,2,12.92,0.08,8.7,7.67,356.85,691.0,63.9,36.0,0.35471229715750574,0.0
2010-11-09,Fall,20,1,14.15,0.69,7.55,8.03,323.3,559.0,112.0,36.1,0.6006149509351146,8.672616
2010-11-09,Fall,20,2,14.3,1.56,7.18,7.43,514.15,514.0,121.0,35.9,0.8318404016319499,8.672616
2010-11-09,Fall,30,1,14.26,3.75,8.57,7.84,646.6,405.0,104.0,33.4,3.455172277679833,14.701952
2010-11-09,Fall,30,2,14.79,9.22,7.77,7.34,1388.85,69.4,59.0,19.2,10.790785486628543,14.701952
2010-11-09,Fall,50,1,14.42,6.59,9.47,7.95,1177.1,251.0,61.5,25.7,7.541265947250757,19.321117
2010-11-09,Fall,50,2,14.73,11.8,7.97,7.57,1998.3,7.59,39.1,13.4,12.568948473922477,19.321117
2010-11-09,Fall,60,1,13.72,9.68,10.44,8.02,1566.1,38.6,21.1,7.42,13.019313822509096,26.287529
2010-11-09,Fall,60,2,13.46,11.57,9.8,7.89,1695.2,124.47028416666666,19.5,6.26,10.664442535784588,26.287529
2010-11-09,Fall,70,1,13.65,9.72,10.45,8.04,1498.05,50.4,33.1,6.56,9.989587709046074,27.707521
2010-11-09,Fall,70,2,13.48,11.02,10.25,7.95,1935.85,129.65882839473684,21.5,5.98,10.407128687179314,27.707521
2010-11-09,Fall,100,1,13.98,11.68,10.13,7.99,1629.45,163.46587472222222,18.4,5.51,8.111574457229896,36.56346
2010-11-09,Fall,100,2,13.84,11.8,10.11,7.97,1583.35,74.5423093125,19.6,4.87,9.040961136292648,36.56346
2010-11-09,Fall,120,1,14.42,12.82,9.72,7.93,1489.1,147.79957352941176,20.3,5.8,8.182732917577257,42.875336
2010-11-09,Fall,120,2,14.71,13.53,8.82,7.8,1461.85,63.05649959999999,19.2,8.99,7.9898197851868655,42.875336
2010-11-09,Fall,140,1,13.8,12.41,9.8,7.97,1241.75,128.10449143333332,24.9,5.52,5.80426524211038,50.378166
2010-11-09,Fall,140,2,14.77,14.31,8.49,7.79,1379.85,57.579329375,21.7,13.6,7.497749503846911,50.378166
2010-11-09,Fall,160,1,14.76,14.61,9.53,7.88,1080.5,95.45423279166666,17.9,10.7,6.686933723600432,58.992
2010-11-09,Fall,160,2,14.72,14.76,9.19,7.83,1086.15,30.518623999999992,16.2,12.1,6.808185932835292,58.992
2010-11-09,Fall,180,1,14.52,12.34,9.45,8.18,914.5,27.577999999999996,15.5,11.4,2.788582454875373,72.92814
2010-11-09,Fall,180,2,14.52,15.27,9.13,7.82,989.5,18.31359772727273,15.1,14.4,4.256521120479113,72.92814
2010-12-16,Winter,0,1,2.93,0.08,12.47,8.64,507.1,717.0,37.3,15.7,1.3801918745698314,0.0
2010-12-16,Winter,0,2,2.98,0.08,12.12,8.17,502.54999999999995,701.0,36.4,17.1,1.4321894292680035,0.0
2010-12-16,Winter,20,1,3.55,0.35,11.71,8.52,633.8,642.0,70.2,22.2,1.9090883401808258,8.672616
2010-12-16,Winter,20,2,4.3,5.7,11.31,7.17,1693.4,257.0,48.4,27.0,11.073645602217649,8.672616
2010-12-16,Winter,30,1,3.32,4.03,13.02,8.01,1478.35,368.0,38.4,25.3,11.626632302196123,14.701952
2010-12-16,Winter,30,2,4.78,10.11,11.16,7.36,1514.75,51.4,35.0,14.8,6.4543036713580255,14.701952
2010-12-16,Winter,50,1,2.04,5.32,13.26,8.0,1500.1,287.0,30.3,25.2,10.707088699330694,19.321117
